,Close,Volume,Volatility,30 mavg,30 std,30 upper band,30 lower band,26 ema,12 ema,MACD,Signal,Crossover,btc_total_bitcoins,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions_total,btc_estimated_transaction_volume_usd
449,972.78,435803000,0.07406607866115664,1155.1716666666657,96.17012648510644,1347.5119196368787,962.8314136964528,1100.41361954614,1060.7278448095365,-39.685774736603435,-14.014686405331807,-25.671088331271626,16236762.5,3145108.72304,475705205061.0,1696707.27,182.00765156,7.27084077996,490876.0,208095529.0,317578894.427
450,966.73,303668000,0.05562049382971458,1148.2733333333324,102.03991728505407,1352.3531679034406,944.1934987632243,1090.5111292093886,1046.2666379157617,-44.24449129362688,-20.060647382990823,-24.183843910636057,16238837.5,3925474.0452900003,475705205061.0,2046573.52,154.65177428,9.55510503507,468755.0,208317444.0,225668754.0
451,1045.77,372535000,0.07116287520200433,1145.0043333333326,103.74353073917588,1352.4913948116844,937.5172718549809,1087.1969714901747,1046.1902320825677,-41.00673940760703,-24.249865787914068,-16.75687361969296,16240487.5,3121461.28903,475705205061.0,1848434.4,194.84378734,8.21038915564,459507.0,208549735.0,314065026.072
452,1047.15,326332000,0.03525760397268784,1141.0693333333327,105.17997118021903,1351.4292756937707,930.7093909728947,1084.2305291575692,1046.3378886852497,-37.8926404723195,-26.978420724795157,-10.914219747524342,16242425.0,3665352.27121,475705205061.0,2192722.65,233.22176362,7.71489610854,553956.0,208843736.0,427464477.241
453,1039.97,298458000,0.03774147331173026,1136.402666666666,106.49209842578405,1349.3868635182341,923.4184698150979,1080.9519714421936,1045.3582135029037,-35.593757939289844,-28.701488167694094,-6.89226977159575,16244150.0,3263345.89308,475705205061.0,1943117.0,212.93579722,7.092248070449999,534779.0,209127667.0,268053545.278
454,1026.43,352969000,0.028496828814434494,1131.284666666666,108.00486913459989,1347.2944049358657,915.2749283974663,1076.91330689092,1042.446180656303,-34.4671262346169,-29.854615781078653,-4.6125104535382455,16246200.0,4073274.0332,482855238677.0,2262000.0,203.40448684,8.115090191810001,521047.0,209416455.0,338050783.413
455,1071.79,447287000,0.04504613776952572,1126.2609999999993,107.1172033689577,1340.4954067379147,912.0265932620839,1076.533802676778,1046.9606144014872,-29.573188275290704,-29.798330279921064,0.22514200463036005,16247887.5,3352999.96635,499635929816.0,1987418.5,217.27700693,7.937702896619999,489451.0,209675858.0,458122200.82
456,1080.5,289634000,0.028347987043035733,1120.5773333333325,104.76762407687347,1330.1125814870795,911.0420851795856,1076.8275950710906,1052.1205198781815,-24.707075192909087,-28.78007926251867,4.073004069609581,16249537.5,3278488.85599,499635929816.0,1942180.5,190.64263242,7.8446591862899995,502790.0,209931729.0,275462685.09099996
457,1102.17,514187000,0.029160655797199952,1114.816666666666,100.65499224761903,1316.126651161904,913.5066821714279,1078.7048102510098,1059.8204398969228,-18.88437035408697,-26.800937480832328,7.91656712674536,16251512.5,3924251.81247,499635929816.0,2296746.6,180.73640574,9.76160537531,501562.0,210175932.0,279296199.772
458,1143.81,580444000,0.04265568582194592,1111.1053333333325,97.29892538419925,1305.703184101731,916.507482564934,1083.5274168990832,1072.7419106820116,-10.785506217071543,-23.59785122808017,12.812345011008627,16253712.5,4371318.47465,499635929816.0,2669294.6,221.03918997,9.592874471830001,564024.0,210464073.0,352832392.709
459,1133.25,436310000,0.03169644826825508,1106.6429999999991,92.86582516616936,1292.3746503323378,920.9113496676604,1087.210571202855,1082.0508475001636,-5.159723702691281,-19.910225723002394,14.750502020311114,16255275.0,3104629.5984799997,499635929816.0,1939250.2,200.30284512,7.852275704839999,496730.0,210720088.0,341916041.501
460,1124.78,414784000,0.01907928661604919,1101.707999999999,87.50920898929134,1276.7264179785816,926.6895820214163,1089.9934918544955,1088.6245632693692,-1.3689285851262412,-16.201966295427162,14.833037710300921,16257300.0,4023599.95962,499635929816.0,2485786.8,236.29861443,8.11568718186,577216.0,211036643.0,366491387.361
461,1182.68,511222000,0.05289681063347646,1100.3459999999989,85.84986199254116,1272.0457239850812,928.6462760149166,1096.8591591245329,1103.094630458697,6.235471334164231,-11.714478769508883,17.949950103673114,16259137.5,3651044.40781,499635929816.0,2391592.35,221.71976913,8.51364887593,548639.0,211327108.0,373394291.449
462,1176.9,317022000,0.019704307927606274,1101.2426666666656,86.52419238863881,1274.2910514439432,928.194281889388,1102.7881103004934,1114.4493026958207,11.661192395327362,-7.039344536541634,18.700536931868996,16261162.5,4023599.95962,499635929816.0,2599338.0,225.14679282,9.09310225181,542131.0,211622571.0,387791486.372
463,1175.95,209312000,0.019048428929801513,1100.8246666666657,86.11749931237279,1273.0596652914114,928.5896680419202,1108.207509537494,1123.9109484349253,15.703438897431397,-2.4907878497470266,18.194226747178423,16262875.0,3402674.03993,499635929816.0,2143895.6,171.61302076,9.8356844496,468193.0,211849530.0,195546229.569
